Time: 2020-12-01T11:06:54.373958500, Number ID: 1, Price: 191, Quantity: 25
Time: 2020-12-01T11:06:54.395900400, Number ID: 311, Price: 190.81, Quantity: 2
Time: 2020-12-01T11:06:54.395900400, Number ID: 312, Price: 190.81, Quantity: 20
Time: 2020-12-01T11:06:54.395900400, Number ID: 313, Price: 190.81, Quantity: 23
Time: 2020-12-01T11:06:54.395900400, Number ID: 314, Price: 190.80, Quantity: 21
Time: 2020-12-01T11:06:54.395900400, Number ID: 315, Price: 190.80, Quantity: 28
Time: 2020-12-01T11:06:54.395900400, Number ID: 316, Price: 190.80, Quantity: 15
Time: 2020-12-01T11:06:54.395900400, Number ID: 317, Price: 190.80, Quantity: 36
Time: 2020-12-01T11:06:54.395900400, Number ID: 318, Price: 190.80, Quantity: 4
Time: 2020-12-01T11:06:54.395900400, Number ID: 319, Price: 190.80, Quantity: 38
Time: 2020-12-01T11:06:54.395900400, Number ID: 320, Price: 190.80, Quantity: 5
Time: 2020-12-01T11:06:54.395900400, Number ID: 321, Price: 190.80, Quantity: 27
Time: 2020-12-01T11:06:54.395900400, Number ID: 322, Price: 190.80, Quantity: 2
Time: 2020-12-01T11:06:54.395900400, Number ID: 323, Price: 190.80, Quantity: 24
Time: 2020-12-01T11:06:54.395900400, Number ID: 324, Price: 190.80, Quantity: 39
Time: 2020-12-01T11:06:54.395900400, Number ID: 325, Price: 190.80, Quantity: 9
Time: 2020-12-01T11:06:54.395900400, Number ID: 326, Price: 190.80, Quantity: 21
Time: 2020-12-01T11:06:54.395900400, Number ID: 327, Price: 190.80, Quantity: 27
Time: 2020-12-01T11:06:54.395900400, Number ID: 328, Price: 190.80, Quantity: 20
Time: 2020-12-01T11:06:54.395900400, Number ID: 329, Price: 190.80, Quantity: 24
Time: 2020-12-01T11:06:54.395900400, Number ID: 330, Price: 190.80, Quantity: 19
Time: 2020-12-01T11:06:54.395900400, Number ID: 331, Price: 190.79, Quantity: 38
Time: 2020-12-01T11:06:54.395900400, Number ID: 332, Price: 190.79, Quantity: 20
Time: 2020-12-01T11:06:54.395900400, Number ID: 333, Price: 190.79, Quantity: 19
Time: 2020-12-01T11:06:54.395900400, Number ID: 334, Price: 190.79, Quantity: 22
Time: 2020-12-01T11:06:54.395900400, Number ID: 335, Price: 190.79, Quantity: 9
Time: 2020-12-01T11:06:54.395900400, Number ID: 336, Price: 190.79, Quantity: 29
Time: 2020-12-01T11:06:54.395900400, Number ID: 337, Price: 190.79, Quantity: 25
Time: 2020-12-01T11:06:54.395900400, Number ID: 338, Price: 190.79, Quantity: 39
Time: 2020-12-01T11:06:54.395900400, Number ID: 339, Price: 190.79, Quantity: 27
Time: 2020-12-01T11:06:54.395900400, Number ID: 340, Price: 190.79, Quantity: 20
Time: 2020-12-01T11:06:54.395900400, Number ID: 341, Price: 190.79, Quantity: 31
Time: 2020-12-01T11:06:54.395900400, Number ID: 342, Price: 190.79, Quantity: 40
Time: 2020-12-01T11:06:54.395900400, Number ID: 343, Price: 190.79, Quantity: 23
Time: 2020-12-01T11:06:54.395900400, Number ID: 344, Price: 190.79, Quantity: 25
Time: 2020-12-01T11:06:54.395900400, Number ID: 345, Price: 190.79, Quantity: 34
Time: 2020-12-01T11:06:54.395900400, Number ID: 346, Price: 190.79, Quantity: 1
Time: 2020-12-01T11:06:54.396897300, Number ID: 347, Price: 190.79, Quantity: 30
Time: 2020-12-01T11:06:54.396897300, Number ID: 348, Price: 190.78, Quantity: 21
Time: 2020-12-01T11:06:54.396897300, Number ID: 349, Price: 190.78, Quantity: 27
Time: 2020-12-01T11:06:54.396897300, Number ID: 350, Price: 190.78, Quantity: 38
Time: 2020-12-01T11:06:54.396897300, Number ID: 351, Price: 190.78, Quantity: 11
Time: 2020-12-01T11:06:54.396897300, Number ID: 352, Price: 190.78, Quantity: 26
Time: 2020-12-01T11:06:54.396897300, Number ID: 353, Price: 190.78, Quantity: 15
Time: 2020-12-01T11:06:54.396897300, Number ID: 354, Price: 190.78, Quantity: 37
Time: 2020-12-01T11:06:54.396897300, Number ID: 355, Price: 190.78, Quantity: 36
Time: 2020-12-01T11:06:54.396897300, Number ID: 356, Price: 190.78, Quantity: 11
Time: 2020-12-01T11:06:54.396897300, Number ID: 357, Price: 190.78, Quantity: 34
Time: 2020-12-01T11:06:54.396897300, Number ID: 358, Price: 190.78, Quantity: 10
Time: 2020-12-01T11:06:54.396897300, Number ID: 359, Price: 190.78, Quantity: 30
Time: 2020-12-01T11:06:54.396897300, Number ID: 360, Price: 190.78, Quantity: 13
Time: 2020-12-01T11:06:54.396897300, Number ID: 361, Price: 190.78, Quantity: 47
Time: 2020-12-01T11:06:54.396897300, Number ID: 362, Price: 190.78, Quantity: 2
Time: 2020-12-01T11:06:54.396897300, Number ID: 363, Price: 190.77, Quantity: 32
Time: 2020-12-01T11:06:54.396897300, Number ID: 364, Price: 190.77, Quantity: 31
Time: 2020-12-01T11:06:54.396897300, Number ID: 365, Price: 190.77, Quantity: 8
Time: 2020-12-01T11:06:54.396897300, Number ID: 366, Price: 190.77, Quantity: 41
Time: 2020-12-01T11:06:54.396897300, Number ID: 367, Price: 190.77, Quantity: 7
Time: 2020-12-01T11:06:54.396897300, Number ID: 368, Price: 190.77, Quantity: 22
Time: 2020-12-01T11:06:54.396897300, Number ID: 369, Price: 190.77, Quantity: 23
Time: 2020-12-01T11:06:54.396897300, Number ID: 370, Price: 190.77, Quantity: 22
Time: 2020-12-01T11:06:54.396897300, Number ID: 371, Price: 190.77, Quantity: 17
Time: 2020-12-01T11:06:54.396897300, Number ID: 372, Price: 190.77, Quantity: 29
Time: 2020-12-01T11:06:54.396897300, Number ID: 373, Price: 190.77, Quantity: 17
Time: 2020-12-01T11:06:54.396897300, Number ID: 374, Price: 190.76, Quantity: 22
Time: 2020-12-01T11:06:54.396897300, Number ID: 375, Price: 190.76, Quantity: 30
Time: 2020-12-01T11:06:54.396897300, Number ID: 376, Price: 190.76, Quantity: 46
Time: 2020-12-01T11:06:54.396897300, Number ID: 377, Price: 190.76, Quantity: 35
Time: 2020-12-01T11:06:54.396897300, Number ID: 378, Price: 190.76, Quantity: 42
Time: 2020-12-01T11:06:54.396897300, Number ID: 379, Price: 190.76, Quantity: 22
Time: 2020-12-01T11:06:54.396897300, Number ID: 380, Price: 190.76, Quantity: 3
Time: 2020-12-01T11:06:54.396897300, Number ID: 381, Price: 190.76, Quantity: 35
Time: 2020-12-01T11:06:54.396897300, Number ID: 382, Price: 190.76, Quantity: 13
Time: 2020-12-01T11:06:54.396897300, Number ID: 383, Price: 190.75, Quantity: 47
Time: 2020-12-01T11:06:54.396897300, Number ID: 384, Price: 190.75, Quantity: 28
Time: 2020-12-01T11:06:54.396897300, Number ID: 385, Price: 190.75, Quantity: 28
Time: 2020-12-01T11:06:54.396897300, Number ID: 386, Price: 190.75, Quantity: 17
Time: 2020-12-01T11:06:54.397894300, Number ID: 387, Price: 190.75, Quantity: 25
Time: 2020-12-01T11:06:54.397894300, Number ID: 388, Price: 190.75, Quantity: 19
Time: 2020-12-01T11:06:54.397894300, Number ID: 389, Price: 190.75, Quantity: 32
Time: 2020-12-01T11:06:54.397894300, Number ID: 390, Price: 190.75, Quantity: 6
Time: 2020-12-01T11:06:54.397894300, Number ID: 391, Price: 190.75, Quantity: 23
Time: 2020-12-01T11:06:54.397894300, Number ID: 392, Price: 190.75, Quantity: 41
Time: 2020-12-01T11:06:54.397894300, Number ID: 393, Price: 190.75, Quantity: 1
Time: 2020-12-01T11:06:54.397894300, Number ID: 394, Price: 190.75, Quantity: 23
Time: 2020-12-01T11:06:54.397894300, Number ID: 395, Price: 190.75, Quantity: 21
Time: 2020-12-01T11:06:54.397894300, Number ID: 396, Price: 190.75, Quantity: 45
Time: 2020-12-01T11:06:54.397894300, Number ID: 397, Price: 190.75, Quantity: 4
Time: 2020-12-01T11:06:54.397894300, Number ID: 398, Price: 190.75, Quantity: 21
Time: 2020-12-01T11:06:54.397894300, Number ID: 399, Price: 190.75, Quantity: 6
Time: 2020-12-01T11:06:54.397894300, Number ID: 400, Price: 190.74, Quantity: 34
Time: 2020-12-01T11:06:54.397894300, Number ID: 401, Price: 190.74, Quantity: 15
Time: 2020-12-01T11:06:54.397894300, Number ID: 402, Price: 190.74, Quantity: 25
Time: 2020-12-01T11:06:54.397894300, Number ID: 403, Price: 190.74, Quantity: 35
Time: 2020-12-01T11:06:54.397894300, Number ID: 404, Price: 190.74, Quantity: 24
Time: 2020-12-01T11:06:54.397894300, Number ID: 405, Price: 190.74, Quantity: 13
Time: 2020-12-01T11:06:54.397894300, Number ID: 406, Price: 190.74, Quantity: 20
Time: 2020-12-01T11:06:54.397894300, Number ID: 407, Price: 190.74, Quantity: 21
Time: 2020-12-01T11:06:54.397894300, Number ID: 408, Price: 190.74, Quantity: 31
Time: 2020-12-01T11:06:54.397894300, Number ID: 409, Price: 190.74, Quantity: 8
Time: 2020-12-01T11:06:54.397894300, Number ID: 410, Price: 190.74, Quantity: 43
Time: 2020-12-01T11:06:54.397894300, Number ID: 411, Price: 190.74, Quantity: 4
Time: 2020-12-01T11:06:54.397894300, Number ID: 412, Price: 190.74, Quantity: 25
Time: 2020-12-01T11:06:54.397894300, Number ID: 413, Price: 190.74, Quantity: 19
Time: 2020-12-01T11:06:54.397894300, Number ID: 414, Price: 190.74, Quantity: 22
Time: 2020-12-01T11:06:54.397894300, Number ID: 415, Price: 190.74, Quantity: 3
Time: 2020-12-01T11:06:54.397894300, Number ID: 416, Price: 190.74, Quantity: 24
Time: 2020-12-01T11:06:54.397894300, Number ID: 417, Price: 190.74, Quantity: 30
Time: 2020-12-01T11:06:54.398891500, Number ID: 418, Price: 190.74, Quantity: 19
Time: 2020-12-01T11:06:54.398891500, Number ID: 419, Price: 190.74, Quantity: 22
Time: 2020-12-01T11:06:54.398891500, Number ID: 420, Price: 190.74, Quantity: 12
Time: 2020-12-01T11:06:54.398891500, Number ID: 421, Price: 190.74, Quantity: 33
Time: 2020-12-01T11:06:54.398891500, Number ID: 422, Price: 190.74, Quantity: 29
Time: 2020-12-01T11:06:54.398891500, Number ID: 423, Price: 190.74, Quantity: 15
Time: 2020-12-01T11:06:54.398891500, Number ID: 424, Price: 190.74, Quantity: 29
Time: 2020-12-01T11:06:54.398891500, Number ID: 425, Price: 190.74, Quantity: 6
Time: 2020-12-01T11:06:54.398891500, Number ID: 426, Price: 190.74, Quantity: 21
Time: 2020-12-01T11:06:54.398891500, Number ID: 427, Price: 190.73, Quantity: 36
Time: 2020-12-01T11:06:54.398891500, Number ID: 428, Price: 190.73, Quantity: 23
Time: 2020-12-01T11:06:54.398891500, Number ID: 429, Price: 190.73, Quantity: 23
Time: 2020-12-01T11:06:54.398891500, Number ID: 430, Price: 190.73, Quantity: 30
Time: 2020-12-01T11:06:54.398891500, Number ID: 431, Price: 190.73, Quantity: 1
Time: 2020-12-01T11:06:54.398891500, Number ID: 432, Price: 190.73, Quantity: 41
Time: 2020-12-01T11:06:54.398891500, Number ID: 433, Price: 190.73, Quantity: 21
Time: 2020-12-01T11:06:54.398891500, Number ID: 434, Price: 190.73, Quantity: 24
Time: 2020-12-01T11:06:54.398891500, Number ID: 435, Price: 190.73, Quantity: 27
Time: 2020-12-01T11:06:54.398891500, Number ID: 436, Price: 190.73, Quantity: 1
Time: 2020-12-01T11:06:54.398891500, Number ID: 437, Price: 190.73, Quantity: 37
Time: 2020-12-01T11:06:54.398891500, Number ID: 438, Price: 190.73, Quantity: 10
Time: 2020-12-01T11:06:54.398891500, Number ID: 439, Price: 190.72, Quantity: 24
Time: 2020-12-01T11:06:54.398891500, Number ID: 440, Price: 190.72, Quantity: 22
Time: 2020-12-01T11:06:54.398891500, Number ID: 441, Price: 190.72, Quantity: 29
Time: 2020-12-01T11:06:54.398891500, Number ID: 442, Price: 190.72, Quantity: 31
Time: 2020-12-01T11:06:54.398891500, Number ID: 443, Price: 190.72, Quantity: 17
Time: 2020-12-01T11:06:54.398891500, Number ID: 444, Price: 190.72, Quantity: 48
Time: 2020-12-01T11:06:54.399889200, Number ID: 445, Price: 190.72, Quantity: 2
Time: 2020-12-01T11:06:54.399889200, Number ID: 446, Price: 190.72, Quantity: 25
Time: 2020-12-01T11:06:54.399889200, Number ID: 447, Price: 190.72, Quantity: 11
Time: 2020-12-01T11:06:54.399889200, Number ID: 448, Price: 190.72, Quantity: 43
Time: 2020-12-01T11:06:54.399889200, Number ID: 449, Price: 190.72, Quantity: 27
Time: 2020-12-01T11:06:54.399889200, Number ID: 450, Price: 190.72, Quantity: 17
Time: 2020-12-01T11:06:54.399889200, Number ID: 451, Price: 190.72, Quantity: 21
Time: 2020-12-01T11:06:54.399889200, Number ID: 452, Price: 190.72, Quantity: 25
Time: 2020-12-01T11:06:54.399889200, Number ID: 453, Price: 190.72, Quantity: 32
Time: 2020-12-01T11:06:54.399889200, Number ID: 454, Price: 190.72, Quantity: 23
Time: 2020-12-01T11:06:54.399889200, Number ID: 455, Price: 190.72, Quantity: 24
Time: 2020-12-01T11:06:54.399889200, Number ID: 456, Price: 190.72, Quantity: 29
Time: 2020-12-01T11:06:54.399889200, Number ID: 457, Price: 190.71, Quantity: 30
Time: 2020-12-01T11:06:54.399889200, Number ID: 458, Price: 190.71, Quantity: 28
Time: 2020-12-01T11:06:54.399889200, Number ID: 459, Price: 190.71, Quantity: 28
Time: 2020-12-01T11:06:54.399889200, Number ID: 460, Price: 190.71, Quantity: 48
Time: 2020-12-01T11:06:54.399889200, Number ID: 461, Price: 190.71, Quantity: 1
Time: 2020-12-01T11:06:54.399889200, Number ID: 462, Price: 190.71, Quantity: 26
Time: 2020-12-01T11:06:54.399889200, Number ID: 463, Price: 190.71, Quantity: 45
Time: 2020-12-01T11:06:54.399889200, Number ID: 464, Price: 190.71, Quantity: 1
Time: 2020-12-01T11:06:54.399889200, Number ID: 465, Price: 190.71, Quantity: 36
Time: 2020-12-01T11:06:54.399889200, Number ID: 466, Price: 190.71, Quantity: 37
Time: 2020-12-01T11:06:54.399889200, Number ID: 467, Price: 190.71, Quantity: 27
Time: 2020-12-01T11:06:54.399889200, Number ID: 468, Price: 190.71, Quantity: 2
Time: 2020-12-01T11:06:54.399889200, Number ID: 469, Price: 190.70, Quantity: 25
Time: 2020-12-01T11:06:54.399889200, Number ID: 470, Price: 190.70, Quantity: 4
Time: 2020-12-01T11:06:54.400886300, Number ID: 471, Price: 190.70, Quantity: 27
Time: 2020-12-01T11:06:54.400886300, Number ID: 472, Price: 190.70, Quantity: 1
Time: 2020-12-01T11:06:54.400886300, Number ID: 473, Price: 190.70, Quantity: 23
Time: 2020-12-01T11:06:54.400886300, Number ID: 474, Price: 190.70, Quantity: 5
Time: 2020-12-01T11:06:54.400886300, Number ID: 475, Price: 190.70, Quantity: 27
Time: 2020-12-01T11:06:54.400886300, Number ID: 476, Price: 190.70, Quantity: 21
Time: 2020-12-01T11:06:54.400886300, Number ID: 477, Price: 190.70, Quantity: 12
Time: 2020-12-01T11:06:54.400886300, Number ID: 478, Price: 190.70, Quantity: 31
Time: 2020-12-01T11:06:54.400886300, Number ID: 479, Price: 190.70, Quantity: 37
Time: 2020-12-01T11:06:54.400886300, Number ID: 480, Price: 190.70, Quantity: 5
Time: 2020-12-01T11:06:54.400886300, Number ID: 481, Price: 190.70, Quantity: 32
Time: 2020-12-01T11:06:54.400886300, Number ID: 482, Price: 190.69, Quantity: 28
Time: 2020-12-01T11:06:54.400886300, Number ID: 483, Price: 190.69, Quantity: 28
Time: 2020-12-01T11:06:54.400886300, Number ID: 484, Price: 190.69, Quantity: 5
Time: 2020-12-01T11:06:54.400886300, Number ID: 485, Price: 190.69, Quantity: 48
Time: 2020-12-01T11:06:54.400886300, Number ID: 486, Price: 190.69, Quantity: 37
Time: 2020-12-01T11:06:54.400886300, Number ID: 487, Price: 190.69, Quantity: 10
Time: 2020-12-01T11:06:54.400886300, Number ID: 488, Price: 190.69, Quantity: 26
Time: 2020-12-01T11:06:54.400886300, Number ID: 489, Price: 190.69, Quantity: 13
Time: 2020-12-01T11:06:54.400886300, Number ID: 490, Price: 190.69, Quantity: 30
Time: 2020-12-01T11:06:54.400886300, Number ID: 491, Price: 190.69, Quantity: 7
Time: 2020-12-01T11:06:54.400886300, Number ID: 492, Price: 190.69, Quantity: 24
Time: 2020-12-01T11:06:54.400886300, Number ID: 493, Price: 190.69, Quantity: 15
Time: 2020-12-01T11:06:54.400886300, Number ID: 494, Price: 190.68, Quantity: 20
Time: 2020-12-01T11:06:54.400886300, Number ID: 495, Price: 190.68, Quantity: 29
Time: 2020-12-01T11:06:54.401883500, Number ID: 496, Price: 190.68, Quantity: 8
Time: 2020-12-01T11:06:54.401883500, Number ID: 497, Price: 190.68, Quantity: 38
Time: 2020-12-01T11:06:54.401883500, Number ID: 498, Price: 190.68, Quantity: 4
Time: 2020-12-01T11:06:54.401883500, Number ID: 499, Price: 190.68, Quantity: 40
Time: 2020-12-01T11:06:54.401883500, Number ID: 500, Price: 190.68, Quantity: 41
Time: 2020-12-01T11:06:54.401883500, Number ID: 501, Price: 190.68, Quantity: 33
Time: 2020-12-01T11:06:54.401883500, Number ID: 502, Price: 190.68, Quantity: 22
Time: 2020-12-01T11:06:54.401883500, Number ID: 503, Price: 190.68, Quantity: 12
Time: 2020-12-01T11:06:54.401883500, Number ID: 504, Price: 190.68, Quantity: 22
Time: 2020-12-01T11:06:54.401883500, Number ID: 505, Price: 190.68, Quantity: 26
Time: 2020-12-01T11:06:54.401883500, Number ID: 506, Price: 190.68, Quantity: 21
Time: 2020-12-01T11:06:54.401883500, Number ID: 507, Price: 190.68, Quantity: 20
Time: 2020-12-01T11:06:54.401883500, Number ID: 508, Price: 190.68, Quantity: 27
Time: 2020-12-01T11:06:54.401883500, Number ID: 509, Price: 190.68, Quantity: 32
Time: 2020-12-01T11:06:54.401883500, Number ID: 510, Price: 190.68, Quantity: 41
Time: 2020-12-01T11:06:54.401883500, Number ID: 511, Price: 190.67, Quantity: 21
Time: 2020-12-01T11:06:54.402881, Number ID: 512, Price: 190.67, Quantity: 10
Time: 2020-12-01T11:06:54.402881, Number ID: 513, Price: 190.67, Quantity: 25
Time: 2020-12-01T11:06:54.402881, Number ID: 514, Price: 190.67, Quantity: 20
Time: 2020-12-01T11:06:54.402881, Number ID: 515, Price: 190.67, Quantity: 30
Time: 2020-12-01T11:06:54.402881, Number ID: 516, Price: 190.67, Quantity: 32
Time: 2020-12-01T11:06:54.402881, Number ID: 517, Price: 190.67, Quantity: 17
Time: 2020-12-01T11:06:54.402881, Number ID: 518, Price: 190.67, Quantity: 29
Time: 2020-12-01T11:06:54.402881, Number ID: 519, Price: 190.67, Quantity: 4
Time: 2020-12-01T11:06:54.402881, Number ID: 520, Price: 190.67, Quantity: 25
Time: 2020-12-01T11:06:54.402881, Number ID: 521, Price: 190.67, Quantity: 20
Time: 2020-12-01T11:06:54.402881, Number ID: 522, Price: 190.67, Quantity: 21
Time: 2020-12-01T11:06:54.402881, Number ID: 523, Price: 190.67, Quantity: 22
Time: 2020-12-01T11:06:54.402881, Number ID: 524, Price: 190.67, Quantity: 5
Time: 2020-12-01T11:06:54.402881, Number ID: 525, Price: 190.66, Quantity: 35
Time: 2020-12-01T11:06:54.402881, Number ID: 526, Price: 190.66, Quantity: 28
Time: 2020-12-01T11:06:54.403878300, Number ID: 527, Price: 190.66, Quantity: 2
Time: 2020-12-01T11:06:54.403878300, Number ID: 528, Price: 190.66, Quantity: 30
Time: 2020-12-01T11:06:54.403878300, Number ID: 529, Price: 190.66, Quantity: 41
Time: 2020-12-01T11:06:54.403878300, Number ID: 530, Price: 190.66, Quantity: 39
Time: 2020-12-01T11:06:54.403878300, Number ID: 531, Price: 190.66, Quantity: 10
Time: 2020-12-01T11:06:54.403878300, Number ID: 532, Price: 190.66, Quantity: 28
Time: 2020-12-01T11:06:54.403878300, Number ID: 533, Price: 190.65, Quantity: 35
Time: 2020-12-01T11:06:54.403878300, Number ID: 534, Price: 190.65, Quantity: 32
Time: 2020-12-01T11:06:54.403878300, Number ID: 535, Price: 190.65, Quantity: 20
Time: 2020-12-01T11:06:54.403878300, Number ID: 536, Price: 190.65, Quantity: 22
Time: 2020-12-01T11:06:54.403878300, Number ID: 537, Price: 190.65, Quantity: 31
Time: 2020-12-01T11:06:54.403878300, Number ID: 538, Price: 190.65, Quantity: 35
Time: 2020-12-01T11:06:54.403878300, Number ID: 539, Price: 190.65, Quantity: 40
Time: 2020-12-01T11:06:54.403878300, Number ID: 540, Price: 190.65, Quantity: 34
Time: 2020-12-01T11:06:54.403878300, Number ID: 541, Price: 190.65, Quantity: 24
Time: 2020-12-01T11:06:54.403878300, Number ID: 542, Price: 190.65, Quantity: 30
Time: 2020-12-01T11:06:54.403878300, Number ID: 543, Price: 190.65, Quantity: 4
Time: 2020-12-01T11:06:54.403878300, Number ID: 544, Price: 190.65, Quantity: 21
Time: 2020-12-01T11:06:54.403878300, Number ID: 545, Price: 190.65, Quantity: 16
Time: 2020-12-01T11:06:54.403878300, Number ID: 546, Price: 190.65, Quantity: 37
Time: 2020-12-01T11:06:54.403878300, Number ID: 547, Price: 190.65, Quantity: 3
Time: 2020-12-01T11:06:54.403878300, Number ID: 548, Price: 190.64, Quantity: 27
Time: 2020-12-01T11:06:54.403878300, Number ID: 549, Price: 190.64, Quantity: 17
Time: 2020-12-01T11:06:54.403878300, Number ID: 550, Price: 190.64, Quantity: 26
Time: 2020-12-01T11:06:54.403878300, Number ID: 551, Price: 190.64, Quantity: 22
Time: 2020-12-01T11:06:54.403878300, Number ID: 552, Price: 190.64, Quantity: 34
Time: 2020-12-01T11:06:54.403878300, Number ID: 553, Price: 190.64, Quantity: 21
Time: 2020-12-01T11:06:54.403878300, Number ID: 554, Price: 190.64, Quantity: 27
Time: 2020-12-01T11:06:54.403878300, Number ID: 555, Price: 190.64, Quantity: 11
Time: 2020-12-01T11:06:54.404876, Number ID: 556, Price: 190.64, Quantity: 34
Time: 2020-12-01T11:06:54.404876, Number ID: 557, Price: 190.64, Quantity: 22
Time: 2020-12-01T11:06:54.404876, Number ID: 558, Price: 190.64, Quantity: 27
Time: 2020-12-01T11:06:54.404876, Number ID: 559, Price: 190.64, Quantity: 33
Time: 2020-12-01T11:06:54.404876, Number ID: 560, Price: 190.64, Quantity: 24
Time: 2020-12-01T11:06:54.404876, Number ID: 561, Price: 190.64, Quantity: 21
Time: 2020-12-01T11:06:54.404876, Number ID: 562, Price: 190.64, Quantity: 21
Time: 2020-12-01T11:06:54.404876, Number ID: 563, Price: 190.63, Quantity: 33
Time: 2020-12-01T11:06:54.404876, Number ID: 564, Price: 190.63, Quantity: 37
Time: 2020-12-01T11:06:54.404876, Number ID: 565, Price: 190.63, Quantity: 7
Time: 2020-12-01T11:06:54.404876, Number ID: 566, Price: 190.63, Quantity: 26
Time: 2020-12-01T11:06:54.404876, Number ID: 567, Price: 190.63, Quantity: 20
Time: 2020-12-01T11:06:54.404876, Number ID: 568, Price: 190.63, Quantity: 35
Time: 2020-12-01T11:06:54.404876, Number ID: 569, Price: 190.63, Quantity: 25
Time: 2020-12-01T11:06:54.404876, Number ID: 570, Price: 190.63, Quantity: 35
Time: 2020-12-01T11:06:54.404876, Number ID: 571, Price: 190.63, Quantity: 46
Time: 2020-12-01T11:06:54.404876, Number ID: 572, Price: 190.63, Quantity: 3
Time: 2020-12-01T11:06:54.404876, Number ID: 573, Price: 190.63, Quantity: 30
Time: 2020-12-01T11:06:54.404876, Number ID: 574, Price: 190.62, Quantity: 30
Time: 2020-12-01T11:06:54.404876, Number ID: 575, Price: 190.62, Quantity: 46
Time: 2020-12-01T11:06:54.404876, Number ID: 576, Price: 190.62, Quantity: 3
Time: 2020-12-01T11:06:54.404876, Number ID: 577, Price: 190.62, Quantity: 44
Time: 2020-12-01T11:06:54.404876, Number ID: 578, Price: 190.62, Quantity: 20
Time: 2020-12-01T11:06:54.404876, Number ID: 579, Price: 190.62, Quantity: 30
Time: 2020-12-01T11:06:54.404876, Number ID: 580, Price: 190.62, Quantity: 14
Time: 2020-12-01T11:06:54.404876, Number ID: 581, Price: 190.62, Quantity: 32
Time: 2020-12-01T11:06:54.404876, Number ID: 582, Price: 190.62, Quantity: 42
Time: 2020-12-01T11:06:54.404876, Number ID: 583, Price: 190.62, Quantity: 24
Time: 2020-12-01T11:06:54.404876, Number ID: 584, Price: 190.62, Quantity: 25
Time: 2020-12-01T11:06:54.404876, Number ID: 585, Price: 190.62, Quantity: 22
Time: 2020-12-01T11:06:54.404876, Number ID: 586, Price: 190.62, Quantity: 28
Time: 2020-12-01T11:06:54.404876, Number ID: 587, Price: 190.62, Quantity: 35
Time: 2020-12-01T11:06:54.404876, Number ID: 588, Price: 190.62, Quantity: 1
Time: 2020-12-01T11:06:54.404876, Number ID: 589, Price: 190.62, Quantity: 29
Time: 2020-12-01T11:06:54.404876, Number ID: 590, Price: 190.62, Quantity: 15
Time: 2020-12-01T11:06:54.404876, Number ID: 591, Price: 190.61, Quantity: 30
Time: 2020-12-01T11:06:54.404876, Number ID: 592, Price: 190.61, Quantity: 31
Time: 2020-12-01T11:06:54.404876, Number ID: 593, Price: 190.61, Quantity: 11
Time: 2020-12-01T11:06:54.404876, Number ID: 594, Price: 190.61, Quantity: 37
Time: 2020-12-01T11:06:54.404876, Number ID: 595, Price: 190.61, Quantity: 25
Time: 2020-12-01T11:06:54.404876, Number ID: 596, Price: 190.61, Quantity: 19
Time: 2020-12-01T11:06:54.404876, Number ID: 597, Price: 190.61, Quantity: 22
Time: 2020-12-01T11:06:54.404876, Number ID: 598, Price: 190.61, Quantity: 23
Time: 2020-12-01T11:06:54.404876, Number ID: 599, Price: 190.61, Quantity: 24
Time: 2020-12-01T11:06:54.404876, Number ID: 600, Price: 190.61, Quantity: 22
Time: 2020-12-01T11:06:54.404876, Number ID: 601, Price: 190.61, Quantity: 32
Time: 2020-12-01T11:06:54.404876, Number ID: 602, Price: 190.61, Quantity: 13
Time: 2020-12-01T11:06:54.404876, Number ID: 603, Price: 190.61, Quantity: 34
Time: 2020-12-01T11:06:54.404876, Number ID: 604, Price: 190.61, Quantity: 3
Time: 2020-12-01T11:06:54.404876, Number ID: 605, Price: 190.61, Quantity: 24
Time: 2020-12-01T11:06:54.404876, Number ID: 606, Price: 190.61, Quantity: 22
Time: 2020-12-01T11:06:54.404876, Number ID: 607, Price: 190.61, Quantity: 34
Time: 2020-12-01T11:06:54.404876, Number ID: 608, Price: 190.61, Quantity: 37
Time: 2020-12-01T11:06:54.404876, Number ID: 609, Price: 190.61, Quantity: 5
Time: 2020-12-01T11:06:54.405873200, Number ID: 610, Price: 190.61, Quantity: 26
Time: 2020-12-01T11:06:54.405873200, Number ID: 611, Price: 190.61, Quantity: 18
Time: 2020-12-01T11:06:54.405873200, Number ID: 612, Price: 190.60, Quantity: 27
Time: 2020-12-01T11:06:54.405873200, Number ID: 613, Price: 190.60, Quantity: 13
Time: 2020-12-01T11:06:54.405873200, Number ID: 614, Price: 190.60, Quantity: 31
Time: 2020-12-01T11:06:54.405873200, Number ID: 615, Price: 190.60, Quantity: 12
Time: 2020-12-01T11:06:54.405873200, Number ID: 616, Price: 190.60, Quantity: 36
Time: 2020-12-01T11:06:54.405873200, Number ID: 617, Price: 190.60, Quantity: 28
Time: 2020-12-01T11:06:54.405873200, Number ID: 618, Price: 190.60, Quantity: 30
Time: 2020-12-01T11:06:54.405873200, Number ID: 619, Price: 190.60, Quantity: 22
Time: 2020-12-01T11:06:54.405873200, Number ID: 620, Price: 190.60, Quantity: 30
Time: 2020-12-01T11:06:54.405873200, Number ID: 621, Price: 190.60, Quantity: 41
